unit,               hm,                  cTime,       dt,       chm,qcrs,sat,sel,mod,bmso, Tb,  vb,  ib,   ib_charge, ioc, voc_soc,    vsat,dv_dyn,voc_stat,voc_ekf,     y_ekf,    soc_s,soc_ekf,soc,soc_min, dv,
g20230530_soc0p_ch, 2023-08-10:18:26:34,    2600.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:26:59,    2625.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:27:24,    2650.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:27:49,    2675.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:28:14,    2700.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:28:39,    2725.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:29:04,    2750.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:29:29,    2775.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:29:54,    2800.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:30:19,    2825.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:30:44,    2850.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:31:09,    2875.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:31:34,    2900.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:31:59,    2925.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:32:24,    2950.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:32:49,    2975.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:33:14,    3000.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:33:39,    3025.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:34:04,    3050.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:34:29,    3075.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:34:54,    3100.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:35:19,    3125.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:35:44,    3150.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:36:09,    3175.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:36:34,    3200.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:36:59,    3225.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:37:24,    3250.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:37:49,    3275.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:38:14,    3300.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:38:39,    3325.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:39:04,    3350.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:39:29,    3375.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:39:54,    3400.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:40:19,    3425.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:40:44,    3450.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:41:09,    3475.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:41:34,    3500.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:41:59,    3525.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:42:24,    3550.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:42:49,    3575.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:43:14,    3600.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:43:39,    3625.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:44:04,    3650.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:44:29,    3675.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:44:54,    3700.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:45:19,    3725.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:45:44,    3750.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:46:09,    3775.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:46:34,    3800.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:46:59,    3825.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:47:24,    3850.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:47:49,    3875.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:48:14,    3900.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:48:39,    3925.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:49:04,    3950.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:49:29,    3975.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:49:54,    4000.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:50:19,    4025.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:50:44,    4050.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:51:09,    4075.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:51:34,    4100.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:51:59,    4125.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:52:24,    4150.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:52:49,    4175.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:53:14,    4200.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:53:39,    4225.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:54:04,    4250.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:54:29,    4275.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:54:54,    4300.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:55:19,    4325.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:55:44,    4350.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:56:09,    4375.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:56:34,    4400.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:56:59,    4425.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:57:24,    4450.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:57:49,    4475.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:58:14,    4500.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:58:39,    4525.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:59:04,    4550.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:59:29,    4575.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:18:59:54,    4600.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:00:19,    4625.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:00:44,    4650.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:01:09,    4675.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:01:34,    4700.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:01:59,    4725.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:02:24,    4750.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:02:49,    4775.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:03:14,    4800.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:03:39,    4825.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:04:04,    4850.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:04:29,    4875.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
g20230530_soc0p_ch, 2023-08-10:19:04:54,    4900.000,   0.100,   1,  360000, 1,  1,  0,  0, 25.000,14.620,    0.000,      0.000,       nan, 14.620, 13.700,  0.000, 14.620,    nan,    nan,    nan,    nan,  1.000,  0.000,  0.000,
